,index,Datetime,Experiment,CPUs,Chain_selection,Model_selection,Deduplicate,Downsample,Repeats,N_olga,Min_clustsize,Paired,tcrdist_Method,tcrdist_Radius,tcrdist_Hyper,tcrdist_Subset,Save,Dataset,Chain,N_total,Model,Runtime,N_clusters,purity,purity_enriched,retention,consistency,ami,accuracy,precision,recall,f1-score,support,mean_clustsize,small_clusters
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,length,0.060033321380615234,25,0.9890937796042119,0.720803230796061,0.999980487804878,0.02765907627465902,0.0,0.0,0.9518134675754386,0.9756092801810767,0.9635644832445807,,4099.92,3.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,random,0.01696610450744629,6,0.9772599999999999,0.171485,1.0,0.16260162601626016,0.0,0.0,0.9518143961927423,0.975609756097561,0.9635651912074675,,17083.333333333332,0.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,clustcr,13.52877426147461,5481,0.9704519344913434,0.9650464645128028,0.12126829268292683,0.0015151515151515152,0.5885129992161254,0.7728675755445207,0.9736217568680162,0.96733708769107,0.9696951975590209,,2.267834336799854,5478.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,random,0.017331600189208984,6,0.9726166666666666,0.008148333333333334,1.0,0.16260162601626016,0.0,0.0,0.9518143961927423,0.975609756097561,0.9635651912074675,,17083.333333333332,0.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,hamming,0.6603403091430664,10383,0.9760992500587254,0.9446978077537905,0.4029463414634146,0.001420431617516504,0.39487503374397154,0.43293556689041723,0.9662861792779969,0.9705099026681516,0.9673330292266553,,3.977848406048348,9833.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,random,0.017293214797973633,6,0.9765966666666667,0.008151666666666666,1.0,0.1626016260162602,0.0,0.0,0.9518143961927423,0.975609756097561,0.9635651912074675,,17083.333333333332,0.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,GIANA,200.747620344162,3865,0.9675292698598303,0.9512304047174982,0.1135219512195122,0.005199381230663458,0.5920086965073103,0.6902565364482972,0.958615022983694,0.9553111034719834,0.9563179968584504,,3.010608020698577,3800.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,random,0.017711400985717773,6,0.976265,0.169485,1.0,0.16260162601626013,0.0,0.0,0.9518143961927423,0.975609756097561,0.9635651912074675,,17083.333333333332,0.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,gliph2,298.4345488548279,7024,0.9745018501688082,0.9649741341778086,0.18614634146341463,0.001650943396226415,0.5789741917566033,0.7304268955359653,0.9764689381981525,0.9734276729559749,0.9746832651170775,,2.716400911161731,6926.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,random,0.017056703567504883,6,0.9785866666666667,0.33382,1.0,0.1626016260162602,0.0,0.0,0.9518143961927423,0.975609756097561,0.9635651912074675,,17083.333333333332,0.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,ismart,319.062162399292,3118,0.9599182715148469,0.941107485400466,0.10354146341463415,0.011149847671095198,0.5038530447881127,0.6146327976369035,0.9363599673896992,0.9393197022519552,0.9371946575899114,,3.403784477228993,3047.0
0,0,20230719_095512,OLGA,1,['beta'],"['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart']",True,500,1,100000,500,True,DBSCAN,50,0.5,True,,VDJdb,beta,102500,random,0.018616437911987305,6,0.9805766666666665,0.007826666666666666,1.0,0.16260162601626016,0.0,0.0,0.9518143961927423,0.975609756097561,0.9635651912074675,,17083.333333333332,0.0
